يَتْرُكُوا,yatrukū
يُتْرَكُوا,yutrakū
دُوَلِيَّة,duwaliyya
دَوْلِيَّة,dawliyya
يَغِيبُ,yaḡību
يَغِيبَ,yaḡība
ثَلَّاجَة,ṯallāja
تُرّ,turr
تَرّ,tarr
تَرَ,tara
تُرَ,tura
تِرْ,tir
تُرِ,turi
تُرَ,tura
طَوْق,ṭawq
طَوْق,ṭawq
أُسَبِّبُ,ʾusabbibu
أُسَبِّبَ,ʾusabbiba
أُسَبِّبْ,ʾusabbib
أُسَبَّبُ,ʾusabbabu
أُسَبَّبَ,ʾusabbaba
أُسَبَّبْ,ʾusabbab
اِشْتَرَتْ,ištarat
تِسْعُون,tisʿūn
تَسْعَوْنَ,tasʿawna
تَبْحَثِي,tabḥaṯī
تُبْحَثِي,tubḥaṯī
تُلَاحِظِي,tulāḥiẓī
تُلَاحَظِي,tulāḥaẓī
ثَدْي,ṯady
نَجَاة,najāh
يَسْمَعُوا,yasmaʿū
يُسْمَعُوا,yusmaʿū
يُسَمِّعُوا,yusammiʿū
يُسَمَّعُوا,yusammaʿū
يُسْمِعُوا,yusmiʿū
يُسْمَعُوا,yusmaʿū
سَرَب,sarab
سِرْب,sirb
شُعْلَة,šuʿla
رُطَبَة,ruṭaba
رَطْبَة,raṭba
رَطْبَة,raṭba
رَطِبَة,raṭiba
لَسْتُمَا,lastumā
اِخْتَرَعْتُ,iḵtaraʿtu
اُخْتُرِعْتُ,uḵturiʿtu
اِخْتَرَعْتَ,iḵtaraʿta
اُخْتُرِعْتَ,uḵturiʿta
اِخْتَرَعْتِ,iḵtaraʿti
اُخْتُرِعْتِ,uḵturiʿti
اِخْتَرَعَتْ,iḵtaraʿat
اُخْتُرِعَتْ,uḵturiʿat
فِناء,fināʾ
إِفْطَار,ʾifṭār
حَلَقْتُ,ḥalaqtu
حُلِقْتُ,ḥuliqtu
حَلَقْتَ,ḥalaqta
حُلِقْتَ,ḥuliqta
حَلَقْتِ,ḥalaqti
حُلِقْتِ,ḥuliqti
حَلَقَتْ,ḥalaqat
حُلِقَتْ,ḥuliqat
حَلَّقْتُ,ḥallaqtu
حُلِّقْتُ,ḥulliqtu
حَلَّقْتَ,ḥallaqta
حُلِّقْتَ,ḥulliqta
حَلَّقْتِ,ḥallaqti
حُلِّقْتِ,ḥulliqti
حَلَّقَتْ,ḥallaqat
حُلِّقَتْ,ḥulliqat
حَلِّقِي,ḥalliqī
زَمَان,zamān
تَحُكِّي,taḥukkī
تُحَكِّي,tuḥakkī
تُحْكَيْ,tuḥkay
تَحْكِي,taḥkī
تَحْكِيَ,taḥkiya
تُحِكِّي,tuḥikkī
تُحَكِّي,tuḥakkī
مُضَايَقَة,muḍāyaqa
مُضَايِقَة,muḍāyiqa
مُضَايِقَة,muḍāyiqa
يَحْتَرِمُ,yaḥtarimu
يَحْتَرِمَ,yaḥtarima
يَحْتَرِمْ,yaḥtarim
يُحْتَرَمُ,yuḥtaramu
يُحْتَرَمَ,yuḥtarama
يُحْتَرَمْ,yuḥtaram
فَطْر,faṭr
فِطْر,fiṭr
فُطْر,fuṭr
فَطْر,faṭr
فِطَر,fiṭar
تَهْرُبِينَ,tahrubīna
تُهَرِّبِينَ,tuharribīna
تُهَرَّبِينَ,tuharrabīna
يَحْلِقُ,yaḥliqu
يَحْلِقَ,yaḥliqa
يَحْلِقْ,yaḥliq
يَحْلُقُ,yaḥluqu
يَحْلُقَ,yaḥluqa
يَحْلُقْ,yaḥluq
يُحْلَقُ,yuḥlaqu
يُحْلَقَ,yuḥlaqa
يُحْلَقْ,yuḥlaq
يُحَلِّقُ,yuḥalliqu
يُحَلِّقَ,yuḥalliqa
يُحَلِّقْ,yuḥalliq
يُحَلَّقُ,yuḥallaqu
يُحَلَّقَ,yuḥallaqa
يُحَلَّقْ,yuḥallaq
حُوت,ḥūt
حَوَتْ,ḥawat
تَرَاجَعْتُ,tarājaʿtu
تَرَاجَعْتَ,tarājaʿta
تَرَاجَعْتِ,tarājaʿti
تَرَاجَعَتْ,tarājaʿat
مُخّ,muḵḵ
غَوَّاصَة,ḡawwāṣa
ذَهَبْتُمْ,ḏahabtum
ذَهَّبْتُمْ,ḏahhabtum
ذُهِّبْتُمْ,ḏuhhibtum
اِسْتِثْنَاء,istiṯnāʾ
قَدْح,qadḥ
قِدْح,qidḥ
قَدَح,qadaḥ
مَقْطُوع,maqṭūʿ
حَضَارَة,ḥaḍāra
هُوِيَّات,huwiyyāt
اِجْتِمَاعَات,ijtimāʿāt
الْمَغْرِب,al-maḡrib
ثُرَيَّة,ṯurayya
اِقْتَرِبِي,iqtaribī
إِطْعَام,ʾiṭʿām
يَسْبَحُ,yasbaḥu
يَسْبَحَ,yasbaḥa
يَسْبَحْ,yasbaḥ
يُسْبَحُ,yusbaḥu
يُسْبَحَ,yusbaḥa
يُسْبَحْ,yusbaḥ
أَخَفّ,ʾaḵaff
أَخَفْ,ʾaḵaf
أُخَفْ,ʾuḵaf
أُخِفْ,ʾuḵif
أُخَفْ,ʾuḵaf
أَخِفْ,ʾaḵif
أُخْفِ,ʾuḵfi
أُخْفَ,ʾuḵfa
أَخْفِ,ʾaḵfi
شَمْسِيَّة,šamsiyya
شَمْسِيَّة,šamsiyya
تَلِدُ,talidu
تَلِدَ,talida
تَلِدْ,talid
أُكَلِّمُ,ʾukallimu
أُكَلِّمَ,ʾukallima
أُكَلِّمْ,ʾukallim
أُكَلَّمُ,ʾukallamu
أُكَلَّمَ,ʾukallama
أُكَلَّمْ,ʾukallam
أَحْدَدْ,ʾaḥdad
أَحْدِدْ,ʾaḥdid
أَحْدُدْ,ʾaḥdud
أُحْدَدْ,ʾuḥdad
أُحَدِّدُ,ʾuḥaddidu
أُحَدِّدَ,ʾuḥaddida
أُحَدِّدْ,ʾuḥaddid
أُحَدَّدُ,ʾuḥaddadu
أُحَدَّدَ,ʾuḥaddada
أُحَدَّدْ,ʾuḥaddad
اُمْسُكُوا,umsukū
اِمْسِكُوا,imsikū
نَقْرَأُ,naqraʾu
نَقْرَأَ,naqraʾa
نَقْرَأْ,naqraʾ
نُقْرَأُ,nuqraʾu
نُقْرَأَ,nuqraʾa
نُقْرَأْ,nuqraʾ
أَتَقَيَّأُ,ʾataqayyaʾu
أَتَقَيَّأَ,ʾataqayyaʾa
أَتَقَيَّأْ,ʾataqayyaʾ
تَدْرِيبَات,tadrībāt
تَأْخُذُوا,taʾḵuḏū
نَتَحَمَّلُ,nataḥammalu
نَتَحَمَّلَ,nataḥammala
نَتَحَمَّلْ,nataḥammal
نُتَحَمَّلُ,nutaḥammalu
نُتَحَمَّلَ,nutaḥammala
نُتَحَمَّلْ,nutaḥammal
أَثْقَل,ʾaṯqal
أَثْقُلُ,ʾaṯqulu
أَثْقُلَ,ʾaṯqula
أَثْقُلْ,ʾaṯqul
أُثَقِّلُ,ʾuṯaqqilu
أُثَقِّلَ,ʾuṯaqqila
أُثَقِّلْ,ʾuṯaqqil
أُثَقَّلُ,ʾuṯaqqalu
أُثَقَّلَ,ʾuṯaqqala
أُثَقَّلْ,ʾuṯaqqal
تَدِينِينَ,tadīnīna
تُدَيِّنِينَ,tudayyinīna
تُدَيَّنِينَ,tudayyanīna
تَحْدِيث,taḥdīṯ
مُؤَلِّف,muʾallif
مُؤَلَّف,muʾallaf
مُؤَلَّف,muʾallaf
رَفِيعَة,rafīʿa
قَذِيفَة,qaḏīfa
شَهِيرَة,šahīra
سَالِم,sālim
سَالِم,sālim
رُسُومَات,rusūmāt
حَاضِرَة,ḥāḍira
حَاضِرَة,ḥāḍira
وَرِثْتُ,wariṯtu
وُرِثْتُ,wuriṯtu
وَرِثْتَ,wariṯta
وُرِثْتَ,wuriṯta
وَرِثْتِ,wariṯti
وُرِثْتِ,wuriṯti
وَرِثَتْ,wariṯat
وُرِثَتْ,wuriṯat
يَسْمَعُونَ,yasmaʿūna
يُسْمَعُونَ,yusmaʿūna
يُسَمِّعُونَ,yusammiʿūna
يُسَمَّعُونَ,yusammaʿūna
يُسْمِعُونَ,yusmiʿūna
يُسْمَعُونَ,yusmaʿūna
تَحْمِلِي,taḥmilī
تُحْمَلِي,tuḥmalī
تُحَمِّلِي,tuḥammilī
تُحَمَّلِي,tuḥammalī
تُحْمِلِي,tuḥmilī
تُحْمَلِي,tuḥmalī
تَحَمَّلِي,taḥammalī
حَدَائِق,ḥadāʾiq
تَمْتَلِكِينَ,tamtalikīna
تُمْتَلَكِينَ,tumtalakīna
اِتِّهَام,ittihām
تَرْقُدُ,tarqudu
تَرْقُدَ,tarquda
تَرْقُدْ,tarqud
تُرَقِّدُ,turaqqidu
تُرَقِّدَ,turaqqida
تُرَقِّدْ,turaqqid
تُرَقَّدُ,turaqqadu
تُرَقَّدَ,turaqqada
تُرَقَّدْ,turaqqad
مُصِيبَة,muṣība
اِهْتَمَمْتُ,ihtamamtu
اِهْتَمَمْتَ,ihtamamta
اِهْتَمَمْتِ,ihtamamti
نَتَّخِذُ,nattaḵiḏu
نَتَّخِذَ,nattaḵiḏa
نَتَّخِذْ,nattaḵiḏ
نُتَّخَذُ,nuttaḵaḏu
نُتَّخَذَ,nuttaḵaḏa
نُتَّخَذْ,nuttaḵaḏ
دَرَّاجَات,darrājāt
اِرْجِعُوا,irjiʿū
يَتَوَاصَلُ,yatawāṣalu
يَتَوَاصَلَ,yatawāṣala
يَتَوَاصَلْ,yatawāṣal
يُتَوَاصَلُ,yutawāṣalu
يُتَوَاصَلَ,yutawāṣala
يُتَوَاصَلْ,yutawāṣal
اِخْتِصَار,iḵtiṣār
جَهَنَّم,jahannam
أَنْزِعُ,ʾanziʿu
أَنْزِعَ,ʾanziʿa
أَنْزِعْ,ʾanziʿ
أُنْزَعُ,ʾunzaʿu
أُنْزَعَ,ʾunzaʿa
أُنْزَعْ,ʾunzaʿ
صَابُون,ṣābūn
أَجْبُرُ,ʾajburu
أَجْبُرَ,ʾajbura
أَجْبُرْ,ʾajbur
أُجْبَرُ,ʾujbaru
أُجْبَرَ,ʾujbara
أُجْبَرْ,ʾujbar
أُجَبِّرُ,ʾujabbiru
أُجَبِّرَ,ʾujabbira
أُجَبِّرْ,ʾujabbir
أُجَبَّرُ,ʾujabbaru
أُجَبَّرَ,ʾujabbara
أُجَبَّرْ,ʾujabbar
نَادِين,nādīn
نَادِينَ,nādīna
نَادَيْنَ,nādayna
رَقَصْتُ,raqaṣtu
رَقَصْتَ,raqaṣta
رَقَصْتِ,raqaṣti
رَقَصَتْ,raqaṣat
رَقَّصْتُ,raqqaṣtu
رُقِّصْتُ,ruqqiṣtu
رَقَّصْتَ,raqqaṣta
رُقِّصْتَ,ruqqiṣta
رَقَّصْتِ,raqqaṣti
رُقِّصْتِ,ruqqiṣti
رَقَّصَتْ,raqqaṣat
رُقِّصَتْ,ruqqiṣat
فُقَّاعَة,fuqqāʿa
فُرْن,furn
فِرْنَ,firna
اِبْتِزَاز,ibtizāz
مُكَوِّن,mukawwin
مُهْتَمُّون,muhtammūn
تَسْتَمِرِّينَ,tastamirrīna
يَخْتَرِقُ,yaḵtariqu
يَخْتَرِقَ,yaḵtariqa
يَخْتَرِقْ,yaḵtariq
يُخْتَرَقُ,yuḵtaraqu
يُخْتَرَقَ,yuḵtaraqa
يُخْتَرَقْ,yuḵtaraq
تُضِيفُ,tuḍīfu
تُضِيفَ,tuḍīfa
الْأَرْجَنْتِين,al-ʾarjantīn
تَجَسُّس,tajassus
حُلْتُ,ḥultu
حِلْتُ,ḥiltu
حُلْتَ,ḥulta
حِلْتَ,ḥilta
حُلْتِ,ḥulti
حِلْتِ,ḥilti
حَلَّتْ,ḥallat
حُلَّتْ,ḥullat
سِكِّير,sikkīr
يَحْتَفِظُونَ,yaḥtafiẓūna
يُحْتَفَظُونَ,yuḥtafaẓūna
أَقْنِعَة,ʾaqniʿa
يَبْرُدُ,yabrudu
يَبْرُدَ,yabruda
يَبْرُدْ,yabrud
يُبْرَدُ,yubradu
يُبْرَدَ,yubrada
يُبْرَدْ,yubrad
أَطْبَاق,ʾaṭbāq
تَجِيءُ,tajīʾu
تَجِيءَ,tajīʾa
اُخْبُرِي,uḵburī
بَاتَتْ,bātat
تَقْتَرِبِي,taqtaribī
رَاقِي,rāqī
أَبْطَأ,ʾabṭaʾ
أُبَطَّأُ,ʾubaṭṭaʾu
أُبَطَّأَ,ʾubaṭṭaʾa
أُبَطَّأْ,ʾubaṭṭaʾ
أَمِين,ʾamīn
أَمِين,ʾamīn
أَمِين,ʾamīn
تُشَاهِدُونَ,tušāhidūna
تُشَاهَدُونَ,tušāhadūna
أَخِصَّائِيّ,ʾaḵiṣṣāʾiyy
اِحْتَاجَتْ,iḥtājat
أَصَابَتْ,ʾaṣābat
هُوجِمْتُ,hūjimtu
هُوجِمْتَ,hūjimta
هُوجِمْتِ,hūjimti
هُوجِمَتْ,hūjimat
مَاس,mās
اِصْلَحْ,iṣlaḥ
اُصْلُحْ,uṣluḥ
حِجَارَة,ḥijāra
دَلْو,dalw
دَلْو,dalw
ذَبْح,ḏabḥ
ذِبْح,ḏibḥ
اِسْتِثْمَار,istiṯmār
نَظْم,naẓm
نُظُم,nuẓum
رُؤْيَا,ruʾyā
قَوَائِم,qawāʾim
صِيغَة,ṣīḡa
خَرَائِط,ḵarāʾiṭ
حَارَبْتُ,ḥārabtu
حَارَبْتَ,ḥārabta
حَارَبْتِ,ḥārabti
حَارَبَتْ,ḥārabat
مُكَعَّب,mukaʿʿab
مُكَعَّب,mukaʿʿab
وِشَاح,wišāḥ
مُسْتَقِيمَة,mustaqīma
رَافِعَة,rāfiʿa
عُبُوَّة,ʿubuwwa
مَجْد,majd
يَدْوِي,yadwī
يَدْوِيَ,yadwiya
عَوَالِم,ʿawālim
نَفَد,nafad
نُفِدْ,nufid
نُفَدْ,nufad
اِلْحَسْنَ,ilḥasna
إِحْيَاء,ʾiḥyāʾ
يَتَنَاسَبُ,yatanāsabu
يَتَنَاسَبَ,yatanāsaba
يَتَنَاسَبْ,yatanāsab
يُتَنَاسَبُ,yutanāsabu
يُتَنَاسَبَ,yutanāsaba
يُتَنَاسَبْ,yutanāsab
أَحْفَظُ,ʾaḥfaẓu
أَحْفَظَ,ʾaḥfaẓa
أَحْفَظْ,ʾaḥfaẓ
أُحْفَظُ,ʾuḥfaẓu
أُحْفَظَ,ʾuḥfaẓa
أُحْفَظْ,ʾuḥfaẓ
أُحَفِّظُ,ʾuḥaffiẓu
أُحَفِّظَ,ʾuḥaffiẓa
أُحَفِّظْ,ʾuḥaffiẓ
أُحَفَّظُ,ʾuḥaffaẓu
أُحَفَّظَ,ʾuḥaffaẓa
أُحَفَّظْ,ʾuḥaffaẓ
خَلَاص,ḵalāṣ
خَلَاص,ḵalāṣ
حَضْرَتُكَ,ḥaḍratuka
سَكِّنِي,sakkinī
تَنْتَهِينَ,tantahīna
مُسْتَعْجِلَة,mustaʿjila
مُسْتَعْجَلَة,mustaʿjala
تُوَقِّعِي,tuwaqqiʿī
تُوَقَّعِي,tuwaqqaʿī
تُوقِعِي,tūqiʿī
تُوقَعِي,tūqaʿī
تَوَقَّعِي,tawaqqaʿī
نَكْذِبُ,nakḏibu
نَكْذِبَ,nakḏiba
نَكْذِبْ,nakḏib
نُكْذَبُ,nukḏabu
نُكْذَبَ,nukḏaba
نُكْذَبْ,nukḏab
يُقْضَى,yuqḍā
رَاهِب,rāhib
فَرَّان,farrān
اُبْلُغْ,ubluḡ
نُطْق,nuṭq
رِوَايَات,riwāyāt
وَافَقُوا,wāfaqū
ذُرْوَة,ḏurwa
تَهْرُبِي,tahrubī
تُهَرِّبِي,tuharribī
تُهَرَّبِي,tuharrabī
تَهَرَّبِي,taharrabī
حَرِيص,ḥarīṣ
دَامَتْ,dāmat
شُكْرِيّ,šukriyy
دَمَّرُوا,dammarū
دُمِّرُوا,dummirū
تَدْفَعِينَ,tadfaʿīna
تُدْفَعِينَ,tudfaʿīna
نَبْلُغُ,nabluḡu
نَبْلُغَ,nabluḡa
نَبْلُغْ,nabluḡ
نُبْلَغُ,nublaḡu
نُبْلَغَ,nublaḡa
نُبْلَغْ,nublaḡ
نُبَلِّغُ,nuballiḡu
نُبَلِّغَ,nuballiḡa
نُبَلِّغْ,nuballiḡ
نُبَلَّغُ,nuballaḡu
نُبَلَّغَ,nuballaḡa
نُبَلَّغْ,nuballaḡ
نُبْلِغُ,nubliḡu
نُبْلِغَ,nubliḡa
نُبْلِغْ,nubliḡ
نُبْلَغُ,nublaḡu
نُبْلَغَ,nublaḡa
نُبْلَغْ,nublaḡ
يُحَاوِلُوا,yuḥāwilū
يُحَاوَلُوا,yuḥāwalū
تُنْوَى,tunwā
زِينَة,zīna
صَوَّرْتُ,ṣawwartu
صُوِّرْتُ,ṣuwwirtu
صَوَّرْتَ,ṣawwarta
صُوِّرْتَ,ṣuwwirta
صَوَّرْتِ,ṣawwarti
صُوِّرْتِ,ṣuwwirti
صَوَّرَتْ,ṣawwarat
صُوِّرَتْ,ṣuwwirat
سَحَاب,saḥāb
سَحَّاب,saḥḥāb
أَهْلَكُ,ʾahlaku
أَهْلَكَ,ʾahlaka
أَهْلَكْ,ʾahlak
أَهْلِكُ,ʾahliku
أَهْلِكَ,ʾahlika
أَهْلِكْ,ʾahlik
أُهْلَكُ,ʾuhlaku
أُهْلَكَ,ʾuhlaka
أُهْلَكْ,ʾuhlak
تَسْتَلْقِي,tastalqī
تَسْتَلْقِيَ,tastalqiya
تَصْنَعِينَ,taṣnaʿīna
تُصْنَعِينَ,tuṣnaʿīna
حَمَّامَات,ḥammāmāt
اِلْمِسْنَ,ilmisna
اُلْمُسْنَ,ulmusna
تَدَخَّلْتُ,tadaḵḵaltu
تَدَخَّلْتَ,tadaḵḵalta
تَدَخَّلْتِ,tadaḵḵalti
تَدَخَّلَتْ,tadaḵḵalat
مُتَعَمَّد,mutaʿammad
زَيَّنَّا,zayyannā
زُيِّنَّا,zuyyinnā
نَسِيم,nasīm
قَاسِم,qāsim
قَاسِم,qāsim
تَجْرَحُ,tajraḥu
تَجْرَحَ,tajraḥa
تَجْرَحْ,tajraḥ
تُجْرَحُ,tujraḥu
تُجْرَحَ,tujraḥa
تُجْرَحْ,tujraḥ
تُجَرِّحُ,tujarriḥu
تُجَرِّحَ,tujarriḥa
تُجَرِّحْ,tujarriḥ
تُجَرَّحُ,tujarraḥu
تُجَرَّحَ,tujarraḥa
تُجَرَّحْ,tujarraḥ
نَخَافُ,naḵāfu
نَخَافَ,naḵāfa
نُخَافُ,nuḵāfu
نُخَافَ,nuḵāfa
نُخَافُ,nuḵāfu
نُخَافَ,nuḵāfa
قَاتَلُوا,qātalū
مَاسِّي,māssī
حُورِيَّة,ḥūriyya
آهَات,ʾāhāt
نَحْلَة,naḥla
نِحْلَة,niḥla
تَسْعَيْنَ,tasʿayna
رَفّ,raff
رَفّ,raff
شَامْبَانِيَّا,šāmbāniyyā
ظُلْم,ẓulm
ظُلَم,ẓulam
ظَلْم,ẓalm
أَدِّي,ʾaddī
أُدِّيَ,ʾuddiya
سَفَرِيّ,safariyy
سَفِّرِي‎,saffirī
سَفَرَيْ,safaray
حَكَمْتُ,ḥakamtu
حُكِمْتُ,ḥukimtu
حَكَمْتَ,ḥakamta
حُكِمْتَ,ḥukimta
حَكَمْتِ,ḥakamti
حُكِمْتِ,ḥukimti
حَكَمَتْ,ḥakamat
حُكِمَتْ,ḥukimat
حَكَّمْتُ,ḥakkamtu
حُكِّمْتُ,ḥukkimtu
حَكَّمْتَ,ḥakkamta
حُكِّمْتَ,ḥukkimta
حَكَّمْتِ,ḥakkamti
حُكِّمْتِ,ḥukkimti
حَكَّمَتْ,ḥakkamat
حُكِّمَتْ,ḥukkimat
يَسْتَهْدِفُ,yastahdifu
يَسْتَهْدِفَ,yastahdifa
يَسْتَهْدِفْ,yastahdif
يُسْتَهْدَفُ,yustahdafu
يُسْتَهْدَفَ,yustahdafa
يُسْتَهْدَفْ,yustahdaf
خَيْرِيّ,ḵayriyy
اُصْرُخْ,uṣruḵ
مُسْتَنْقَع,mustanqaʿ
مَسْك,mask
مُسُك,musuk
مَسْك,mask
مِسْك,misk
آمَال,ʾāmāl
آمَال,ʾāmāl
شِتَاء,šitāʾ
شِتَاء,šitāʾ
تَدْعِينَ,tadʿīna
تُدْعَيْنَ,tudʿayna
تَدَّعِينَ,taddaʿīna
تُدَّعَيْنَ,tuddaʿayna
عَمِيد,ʿamīd
بَلَاء,balāʾ
تَسْمَعُونَ,tasmaʿūna
تُسْمَعُونَ,tusmaʿūna
تُسَمِّعُونَ,tusammiʿūna
تُسَمَّعُونَ,tusammaʿūna
تُسْمِعُونَ,tusmiʿūna
تُسْمَعُونَ,tusmaʿūna
مَشْوِيّ,mašwiyy
مُحَاصَرَة,muḥāṣara
اِلْقَ,ilqa
يَسِّرِي,yassirī
أَخْلَاقِيَّة,ʾaḵlāqiyya
أَخْلَاقِيَّة,ʾaḵlāqiyya
خَطَّاء,ḵaṭṭāʾ
خِطَاء,ḵiṭāʾ
سُود,sūd
زَمِيلَة,zamīla
جَرْي,jary
جُرِّي,jurrī
جُرِيَ,juriya
يَابَانِيَّة,yābāniyya
يَابَانِيَّة,yābāniyya
يَابَانِيَّة,yābāniyya
تَلْبَسِينَ,talbasīna
تُلْبَسِينَ,tulbasīna
أَتَمّ,ʾatamm
أَتِمُّ,ʾatimmu
أَتِمَّ,ʾatimma
أَتِمِّ,ʾatimmi
جُزَيْئَات,juzayʾāt
فَرّ,farr
فِرّ,firr
فِرْ,fir
مُسِنّ,musinn
مِسَنّ,misann
سِيلِي,sīlī
أَجْرُؤُ,ʾajruʾu
أَجْرُؤَ,ʾajruʾa
أَجْرُؤْ,ʾajruʾ
سَمْرَاء,samrāʾ
تَشَارَكْنَا,tašāraknā
الْأُرْدُنّ,al-ʾurdunn
حِينَئِذٍ,ḥīnaʾiḏin
سِينَمَا,sīnamā
أَمْثَال,ʾamṯāl
مَصَانِع,maṣāniʿ
تَقَيَّأْتُ,taqayyaʾtu
تَقَيَّأْتَ,taqayyaʾta
تَقَيَّأْتِ,taqayyaʾti
تَقَيَّأَتْ,taqayyaʾat
تُرَاب,turāb
تَسْتَفِيدُ,tastafīdu
تَسْتَفِيدَ,tastafīda
دَبُّوس,dabbūs
طَمَاطِم,ṭamāṭim
فِرْعَوْن,firʿawn
فِرْعَوْن,firʿawn
أُمَّهَات,ʾummahāt
قِيّ,qiyy
قِي,qī
تَمْكُثُ,tamkuṯu
تَمْكُثَ,tamkuṯa
تَمْكُثْ,tamkuṯ
تَتَمَنَّيْنَ,tatamannayna
تُتَمَنَّيْنَ,tutamannayna
أَسْرَعْتُ,ʾasraʿtu
أُسْرِعْتُ,ʾusriʿtu
أَسْرَعْتَ,ʾasraʿta
أُسْرِعْتَ,ʾusriʿta
أَسْرَعْتِ,ʾasraʿti
أُسْرِعْتِ,ʾusriʿti
أَسْرَعَتْ,ʾasraʿat
أُسْرِعَتْ,ʾusriʿat
أَرْبَاح,ʾarbāḥ
تُعَيِّدِي,tuʿayyidī
تُعَيَّدِي,tuʿayyadī
تُعِيدِي,tuʿīdī
عِيشِي,ʿīšī
أَتَغَيَّرُ,ʾataḡayyaru
أَتَغَيَّرَ,ʾataḡayyara
أَتَغَيَّرْ,ʾataḡayyar
رُكَب,rukab
رَكْب,rakb
تَسْتَلِمُ,tastalimu
تَسْتَلِمَ,tastalima
تَسْتَلِمْ,tastalim
تُسْتَلَمُ,tustalamu
تُسْتَلَمَ,tustalama
تُسْتَلَمْ,tustalam
أُحَارِبُ,ʾuḥāribu
أُحَارِبَ,ʾuḥāriba
أُحَارِبْ,ʾuḥārib
أُحَارَبُ,ʾuḥārabu
أُحَارَبَ,ʾuḥāraba
أُحَارَبْ,ʾuḥārab
قُودِي,qūdī
تَعْرِضُوا,taʿriḍū
تَعْرَضُوا,taʿraḍū
تَعْرُضُوا,taʿruḍū
تُعْرَضُوا,tuʿraḍū
تُعَرِّضُوا,tuʿarriḍū
تُعَرَّضُوا,tuʿarraḍū
اِحْمِي,iḥmī
هَاجَمُوا,hājamū
أَطْرُدُ,ʾaṭrudu
أَطْرُدَ,ʾaṭruda
أَطْرُدْ,ʾaṭrud
أُطْرَدُ,ʾuṭradu
أُطْرَدَ,ʾuṭrada
أُطْرَدْ,ʾuṭrad
أُطَرِّدُ,ʾuṭarridu
أُطَرِّدَ,ʾuṭarrida
أُطَرِّدْ,ʾuṭarrid
أُطَرَّدُ,ʾuṭarradu
أُطَرَّدَ,ʾuṭarrada
أُطَرَّدْ,ʾuṭarrad
شَاغِر,šāḡir
شَاغِر,šāḡir
يَعْرِضُونَ,yaʿriḍūna
يَعْرَضُونَ,yaʿraḍūna
يَعْرُضُونَ,yaʿruḍūna
يُعْرَضُونَ,yuʿraḍūna
يُعَرِّضُونَ,yuʿarriḍūna
يُعَرَّضُونَ,yuʿarraḍūna
قَالَب,qālab
قالِب,qālab
مَمْلُوء,mamlūʾ
حَافِظَة,ḥāfiẓa
أَحْيَا,ʾaḥyā
أَحْيَا,ʾaḥyā
أُحْيَا,ʾuḥyā
أُحَيَّا,ʾuḥayyā
تَسَمَّعُوا,tasammaʿū
أُبْنَى,ʾubnā
يَتَّفِقُ,yattafiqu
يَتَّفِقَ,yattafiqa
يَتَّفِقْ,yattafiq
يُتَّفَقُ,yuttafaqu
يُتَّفَقَ,yuttafaqa
يُتَّفَقْ,yuttafaq
يَمْشُونَ,yamšūna
رَطْب,raṭb
رَطِب,raṭb
رُطَب,ruṭab
أُنَاقِشُ,ʾunāqišu
أُنَاقِشَ,ʾunāqiša
أُنَاقِشْ,ʾunāqiš
أُنَاقَشُ,ʾunāqašu
أُنَاقَشَ,ʾunāqaša
أُنَاقَشْ,ʾunāqaš
إِفْرِيقْيَا,ʾifrīqyā
بَدْر,badr
بَدْر,badr
حَضَرُوا,ḥaḍarū
حُضِرُوا,ḥuḍirū
حَضَّرُوا,ḥaḍḍarū
حُضِّرُوا,ḥuḍḍirū
الدَّنْمَارْك,ad-danmārk
غَسَلْتُ,ḡasaltu
غُسِلْتُ,ḡusiltu
غَسَلْتَ,ḡasalta
غُسِلْتَ,ḡusilta
غَسَلْتِ,ḡasalti
غُسِلْتِ,ḡusilti
غَسَلَتْ,ḡasalat
غُسِلَتْ,ḡusilat
غَسَّلْتُ,ḡassaltu
غُسِّلْتُ,ḡussiltu
غَسَّلْتَ,ḡassalta
غُسِّلْتَ,ḡussilta
غَسَّلْتِ,ḡassalti
غُسِّلْتِ,ḡussilti
غَسَّلَتْ,ḡassalat
غُسِّلَتْ,ḡussilat
يَشْعُرُوا,yašʿurū
يُشْعِرُوا,yušʿirū
يُشْعَرُوا,yušʿarū
عَارِف,ʿārif
عَارِف,ʿārif
بَصَرِيّ,baṣariyy
بَصِّرِي,baṣṣirī
تَصْوِيب,taṣwīb
مُنْتَظَر,muntaẓar
تَقْتَرِحِينَ,taqtariḥīna
تُقْتَرَحِينَ,tuqtaraḥīna
زَرَعْتُ,zaraʿtu
زُرِعْتُ,zuriʿtu
زَرَعْتَ,zaraʿta
زُرِعْتَ,zuriʿta
زَرَعْتِ,zaraʿti
زُرِعْتِ,zuriʿti
زَرَعَتْ,zaraʿat
زُرِعَتْ,zuriʿat
تَغْرُبُ,taḡrubu
تَغْرُبَ,taḡruba
تَغْرُبْ,taḡrub
تُغَرِّبُ,tuḡarribu
تُغَرِّبَ,tuḡarriba
تُغَرِّبْ,tuḡarrib
تُغَرَّبُ,tuḡarrabu
تُغَرَّبَ,tuḡarraba
تُغَرَّبْ,tuḡarrab
اِعْتَقَدُوا,iʿtaqadū
اُعْتُقِدُوا,uʿtuqidū
حَوَّاء,ḥawwāʾ
تُبَالِغِينَ,tubāliḡīna
